id	TAE0	TAE1	TAE2	TAE3	TAE4	TAE5	TAE6	TAE7	TAE8	TAE9	TAE10	TAE11	TAE12	TAE13	TAE14	TAE15	TAE16	TAE17	TAE18	TAE19	TAE20	TAE21	TAE22	TAE23	TAE24	TAE25	TAE26	TAE27	TAE28	TAE29	TAE30	TAE31	TAE32	TAE33	TAE34	TAE35	TAE36	TAE37	TAE38	TAE39	TAE40	TAE41	TAE42	TAE43	TAE44	TAE45	TAE46	TAE47	TAE48	TAE49	TAE50	TAE51	TAE52	TAE53	TAE54	TAE55	TAE56	TAE57	TAE58	TAE59	TAE60	TAE61	TAE62	TAE63	TAE64	TAE65	TAE66	TAE67	TAE68	TAE69	TAE70	TAE71	TAE72	TAE73	TAE74	TAE75	TAE76	TAE77	TAE78	TAE79	TAE80	TAE81	TAE82	TAE83	TAE84	TAE85	TAE86	TAE87	TAE88	TAE89	TAE90	TAE91	TAE92	TAE93	TAE94	TAE95	TAE96	TAE97	TAE98	TAE99	TAE100	TAE101	TAE102	TAE103	TAE104	TAE105	TAE106	TAE107	TAE108	TAE109	TAE110	TAE111	TAE112	TAE113	TAE114	TAE115	TAE116	TAE117	TAE118	TAE119	TAE120	TAE121	TAE122	TAE123	TAE124	TAE125	TAE126	TAE127	TAE128	TAE129	TAE130	TAE131	TAE132	TAE133	TAE134	TAE135	TAE136	TAE137	TAE138	TAE139	TAE140	TAE141	TAE142	TAE143	TAE144	TAE145	TAE146	nA	nR	nN	nD	nC	nF	nQ	nE	nG	nH	nI	nP	nL	nK	nM	nS	nT	nY	nV	nW	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomLAC	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
draft_22951_00207																																																																																																																																																																																									11.996319914636539	15.99999413184788	-0.3945040193723916	0.29535659996882047	4.531984375000001	8.820204354567974	0.5714285714285714	-0.619	202.16498986769287	0	2	1.46		8	7	14	0	24	0	0	-1.5111	2.2834232100000005	42.1586	0	1	0	1	0	0	0	1	0	0	0	0	0.4857492803777832	70	273	23	26.729777020506276	1.9092697871790196	18.974833496401367	12.380869669372945	6.593963827028428	4.807354922057604		98.15	1		0.5	0.16666666666666669	0	3.539529195983115	0	0	0	0	4.6105395574086385	0	0	2.362885916738057	0	0	0	0	0	0	0	0.4999999999999999	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.071428571428571	4.244897959183674	2.020408163265306	0.5714285714285714	394.07	0.35714285714285715	125	11.041451884327381	6.374785217660715	6.220084679281461	4.7974349484710865	4.3437789741761135	2.1348524500510204	1.1699428617822178	0.4444444444444444	7.668299791770673	3.8729285190176888	2.8878397365540276	1.886417609190501	1.2509594735101266	0.562698913313448	0.2619467876103175	0.07320947874209133	3.411300658019085	6.323930885847883	7.768074186309499	0.9617662748157296	1.2528815325199019	1.1776467054004123	1.4662391580785148	0	0.589933452973167	0	0.48583179308835556	0	0.12294152037569123	0	0	0	0.06415002990995841	0.2665241638039493	0.584203803403565	0	0	0.03333333333333333	0.07675584938212596	0.11753573811992508	0	0	2	0	0	4	0	0	0	650.612400536133	761.9881690839848	1097.485232285645	1022.2829570341801	742.4325138876954	18.59230578025769	16.657551484745497	26.673845524928215	29.198859821625835	29.74283709080031	0.6882130405863743	-0.3956646827093349	0.3652994371957157	-0.5219384306995998	0.18175582758874817	2	7																														17.766070000000003	25.197929999999996																		
draft_22951_00216																																																																																																																																																																																									11.99355089067553	15.9959186907053	-0.37662824264426353	0.09882494053786944	4.8854308705592935	7.756136051129757	1	-0.659	131.1731582426381	0	2	1.79		0	6	9	1	22	0	0	-0.6845999999999997	0.46867715999999954	34.1252	0	1	0	1	0	0	0	1	0	0	0	0	0.3392968912664702	40	90	8	17.470893626933076	1.941210402992564	8.362804935553012	5.855143853021929	2.507661082531084	4.169925001442312		44.480000000000004	0.6666666666666666		0.4	0	1.1052094495921163	0.5773502691896258	0	1.040041911525952	3.5327755290014426	0	1	0	0	0	0	0.33333333333333337	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.111111111111111	3.239669421487603	1.7041420118343196	1	412.03	0.5555555555555556	73	6.69023444431199	4.3425352551010965	3.456942333956269	2.6985847042417173	2.0218813364429815	1.0166196971733128	0.38657986948039036	0.1767766952966369	5.669867732056247	3.291997692960895	2.1951055808977884	1.4507035136150652	0.9369857133125037	0.3676309040691621	0.11711968619317525	0.050623940356582166	1.0202200572599405	1.3594757082487299	1.0202200572599405	0.438258185085478	0.4690444867798051	0.3017067455732303	0.4023689270621825	0	0.11785113019775793	0	0.23230780835289197	0	0.039283710065919304	0	0	0	0.11785113019775793	0.20118446353109126	0.1422588984322123	0	0	0.06804138174397717	0.06706148784369709	0.03567936251044926	0	0	0	0	0	4	2	0	0	360.3572213037111	386.38671338183616	468.552853504883	298.32552521386737	171.04848987109386	10.908918372358373	10.494549841710707	12.992823752023716	10.37966613998719	5.49827391031301	0.39048160025997664	-0.16210505111342763	-0.17354929279924344	0.18464254518818557	-0.03337134325048931	1	3																														17.383690999999995	21.932309																		
draft_22951_00247																																																																																																																																																																																									11.996218947487732	15.998262163639517	-0.349672257913537	0.2956825085926434	4.300317975106577	9.49248124289146	0.4166666666666667	1.146	205.25345513101763	0	3	2.45		6	9	16	1	30	0	0	1.5963999999999992	2.5484929599999973	62.18450000000001	1	2	1	2	1	0	0	1	1	0	0	0	0.19764977274310064	74	378	18	30.218969984400392	2.014597998960026	8.273783055961317	4.838290832859795	3.435492223101528	5		40.540000000000006	1		0.5	0	0	0	0	12.251622781285707	9.238597779606705	0	1.3103706971044482	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.484375	5.365079365079365	2.9822485207100593	0.4166666666666667	751.03	0.8	201	10.673362107437432	7.270856947829097	6.338592966695345	4.9350036311353636	4.086822782925723	2.739184554635746	1.6217099593106266	1.0102334605151675	8.595204221347725	5.2795457829376575	3.9523383789494972	2.8772108644199115	2.112977033438273	1.189304691281444	0.6220920758976312	0.3502703313199407	1.8236716266140747	2.806343698960857	3.072186340298469	0.8330408435123648	1.179210293293724	1.0481964046522738	0.8402069087198858	0	0.2041241452319315	0	0.39094229565833916	0	0.0623102131254305	0	0	0	0.11785113019775793	0.25343678769327627	0.3044765920015952	0	0	0.09128709291752768	0.1422682838505333	0.12627649735380742	0	0	1	5	1	2	3	0	0	856.8753106172944	974.2846710437627	1273.7782472783358	1047.7767082747807	868.5369421557011	16.90891837235837	17.162729753806463	23.103380722527856	20.10347101475925	18.324915729156277	0.29627421849692004	-0.16051193544403522	-0.06946857298214021	0.16085519962776593	-0.081648115235774	1	3																														19.336104999999996	33.825895																		
draft_22951_00248																																																																																																																																																																																									11.900000000000002	14.004080107004201	-0.3145540073404884	0.11775617483917766	5.832312500000002	8.462657361018996	1	-0.138	114.18899234836108	0	1	1.9000000000000001		0	5	8	2	22	0	0	-0.16740000000000094	0.028022760000000313	35.27910000000001	0	1	0	1	0	0	0	1	0	0	0	0	0.1338115631126011	36	62	6	15.420097821147108	1.9275122276433885	5.9411103221207	0	5.9411103221207	4		15.27	1		0.5	0.4999999999999999	1.8171205928321397	0.9999999999999998	0	1.8898815748423097	2.381101577952299	0	0	0	0	0	0	0	0	0	0	0	0.33333333333333337	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.125	2.52	1.487603305785124	1	428.02	0.625	51	5.983127663125442	3.804530452640311	3.2885536416183108	2.342638955843123	1.6240567635492151	0.6380711874576984	0.3333333333333333	0	5.645884208249226	3.1762294428613513	2.6102341610859483	1.7645968235521174	1.0801828835356257	0.3494859826646888	0.18257418583505536	0	1.040440114519881	1.054737854124365	0.8047378541243652	0.7791840767715897	0.6689908078760357	0.4675104460629539	0.5	0	0.16666666666666666	0	0.38729833462074165	0	0.12909944487358055	0	0	0	0.14433756729740646	0.08333333333333333	0.16666666666666666	0	0	0.10206207261596577	0.04564354645876384	0.09128709291752768	0	0	0	0	0	2	2	0	0	390.17422061718776	416.09891953125026	502.74319056640644	270.53865956250013	152.2180420312501	8.71996060255296	8.830909665902226	10.664727732721781	6.526162234456926	4.3323638663608905	0.1622100755610343	-0.09725962435522868	-0.02058119332144365	0.059405095741951984	-0.022669315845796827	1	2																														17.944898	22.095102																		
draft_22951_00253																																																																																																																																																																																									11.89	14.00408011813974	-0.3118445695572059	0.09934116357057443	5.786934227383946	7.723640928627191	1	0.14800000000000008	114.18899234836107	0	0	1.9000000000000001		0	6	8	2	22	0	0	-0.03939999999999977	0.0015523599999999818	34.2852	0	1	0	1	0	0	0	0	1	0	0	0	0.2108386515055129	36	62	7	15.532829208695095	1.9416036510868868	5.870617068070759	0	5.870617068070759	4		24.06	0.6666666666666666		0.4	0.19999999999999996	1.6329931618554518	1.9999999999999996	0	0.33333333333333337	2.8284271247461903	0	0.33333333333333337	0	0	0	0	0	0	0	0	0.33333333333333337	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.125	2.52	1.8	1	428.02	0.75	58	5.983127663125442	3.787693700234704	3.3650439694243297	2.3045304526403116	1.4267463220525112	1.3047378541243648	0.3333333333333333	0	5.568914100752346	3.2556541696831514	2.6185917215089414	1.5449981211499864	0.9002598849528629	0.7702200572599404	0.16666666666666666	0	0.8164965809277261	0.7600796553858447	1.1380711874576985	0.49279927982674443	0.428855364161831	0.6178511301977578	0.5773502691896258	0	0	0	0.4082482904638631	0	0	0	0	0	0	0.08333333333333333	0.16666666666666666	0	0	0	0.041666666666666664	0.08333333333333333	0	0	0	0	0	4	2	0	0	392.45418433789087	414.1562061757815	490.9860180390629	328.99180235546896	89.53249919140632	8.71996060255296	8.66472773272178	10.997091599082673	7.69234416763737	2	0.13334215504108698	-0.062175428595963526	-0.07033993371679677	0.061762032231800164	0.0036688561962532635	2	2																														16.624897999999995	22.095101999999997																		
draft_22951_00290																																																																																																																																																																																									11.996249463292948	15.997944088729522	-0.42118089271387926	0.07385490502847628	4.619065346492399	9.816882748079783	1	0.9929999999999999	169.26434142517545	0	1	2.34		0	7	13	1	31	0	0	1.2823999999999993	1.6445497599999983	50.2426	0	2	0	1	0	0	0	0	2	0	0	0	0.13875532270191848	60	182	17	24.536910269844746	2.0447425224870623	5.95256898521146	2.4834473861088693	3.4691215991025914	4.700439718141093		23.47	1		0.5	0	0	0	0	10.646713747791871	7.685820156032573	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.591715976331361	3.8062283737024223	1.7013232514177694	1	892.02	0.8333333333333334	119	8.388905057061258	5.91501490017253	4.807622921915532	4.247577465565666	3.5785389857964067	2.8426135375900192	1.5655803951979734	1.0131346909336767	7.705981978871549	5.264960392522598	4.183980691840953	3.463137580332351	2.7901534634203573	2.1275563591211206	1.144588499061631	0.6972286045521813	1.4294976317100196	2.470938603260957	3.2637509746933997	1.1058483331480427	1.8107621823463411	2.309432033118459	0.4694160968212876	0	0.13608276348795434	0	0.4011753668791932	0	0.10540925533894598	0	0	0	0	0.15137471507731048	0.25137565482875424	0	0	0	0.11725435010626326	0.1947147449587498	0	0	0	0	0	3	6	1	0	756.8001609768072	869.8789339687505	1159.7567441230472	1069.2309318383795	639.4091518623053	13.134449336817426	13.8306377766739	17.996819709854343	18.162729753806463	13.217645551331742	0.17473899804419066	-0.08065528476245455	-0.009091603221150109	-0.04675874601377397	0.08205541990470024	1	2																														22.750932999999996	32.17106700000001																		
draft_22951_00314																																																																																																																																																																																									11.994422575152647	15.995924741838834	-0.3780627629529153	0.2323098983212227	4.671759194058465	9.210298014055853	0.5	-0.9180000000000003	237.25879616558564	0	2	1.79		11	10	18	3	32	0	0	-0.5092000000000003	0.25928464000000034	63.087599999999995	0	2	1	2	1	0	0	0	2	0	0	0	0.3892923314546781	84	548	22	34.1121756705298	2.0065985688546943	20.567119976070003	5.5147869643170235	15.052333011752978	5.169925001442312		92.31	0.8		0.4444444444444444	0	0.8699389867440919	1.5443895803843586	0	3.1241519207647173	5.124570238285138	0	2.3811015779522995	0	0	0	0.1111111111111111	0	0	0.944940787421155	0.4999999999999999	1.5000000000000004	0.944940787421155	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.432098765432098	6.25	4	0.5	817.07	0.8235294117647058	257	12.25071237662706	8.147867045540842	7.394551856959584	5.4358285005176255	4.727519034410113	3.1509816073588914	2.045656086707029	1.0427169882308065	9.641265030553043	5.397989338989569	3.779802794836599	2.412770526206064	1.587884450892635	0.8861702308155925	0.3902796664955417	0.1804698635960591	2.009856211341168	3.3662885371470312	3.8666260029635584	0.6462057869699228	0.7963076229568996	0.6972397535492796	1.18384334148374	0	0.11785113019775793	0	0.4075634357664115	0	0.028867513459481284	0	0	0	0	0.17010345435994295	0.24312085101930214	0	0	0	0.06178097706796141	0.052764160662133935	0	0	1	2	0	5	0	0	0	952.6138744524535	1071.265053407471	1393.924691057861	1279.396648162598	1036.0670804377444	20.348839577464297	20.658095263202153	28.540529002025416	25.211828749497098	23.3743018857674	0.5885139130497269	-0.4158115365242172	0.19334842303437919	-0.17146057447456445	0.1222896145081453	2	7																														23.892104999999997	34.705895000000005																		
draft_22951_00356																																																																																																																																																																																									11.993479164044558	15.994917158808805	-0.3938203263580338	0.08338599247705276	4.385793370623741	8.79225655102344	0.25	-0.0799999999999998	137.17934360099312	0	2	2.1199999999999997		6	7	10	1	21	0	0	-0.0411999999999999	0.0016974399999999921	44.6325	0	1	1	1	1	0	0	0	1	0	0	0	0.33738421980075634	44	121	11	19.52724104193718	1.952724104193718	4.88751604281096	2.410898003818402	2.4766180389925587	4.321928094887363		46.25	1		0.5	0	0	0	0	6.945629181536277	6.0855537349701585	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	4	2.2857142857142856	0.25	351.02	0.6	90	7.397341225498536	4.8425352551010965	3.7836222710118674	3.0985183192448034	2.0365357192413676	1.4171102898201595	0.5690355937288492	0.3190355937288492	5.695772261013887	3.2571681269318065	2.1997508606521285	1.4244211897937127	0.8056420487368587	0.4601756316266492	0.15457141368304084	0.06785850399560515	1.0892556509887896	1.3392556509887896	1.373773447853214	0.4234954395680711	0.4087970079561009	0.33503492071485375	0.4023689270621825	0	0.11785113019775793	0	0.21407617506269555	0	0.039283710065919304	0	0	0	0	0.10206207261596577	0.05892556509887897	0	0	0	0.032075014954979206	0.018518518518518517	0	0	0	5	1	1	1	0	0	493.0823471040041	530.65006642334	631.8043237861332	525.3454407719728	290.0973551826173	11.134449336817427	10.49827391031301	12.664455843493457	12.217917440560072	7.99654782062602	0.12780366910798474	-0.03357872692905459	-0.05908495702725164	0.02746254491715939	0.0011712927852282336	2	2																														11.365276999999999	23.316723																		
draft_22951_00370																																																																																																																																																																																									11.993426859734555	15.995922722837175	-0.3369218870160211	0.2866332011174577	4.871536600361223	9.675346052272936	0.2	-0.028000000000000025	205.21362673621041	0	1	2.01		13	8	16	0	26	0	0	-0.7058	0.49815363999999995	58.6478	0	2	1	2	1	0	0	1	1	0	0	0	0.3677984904175695	78	344	22	29.947222988446313	1.9964815325630876	13.973380771221233	5.070072444992633	8.9033083262286	5		75.43	0.75		0.42857142857142855	0	0.7026882095771169	1.8505358624357668	0	3.5327755290014426	7.305089787361672	0	4.087557528519534	0	0	0.25	0	0	0	0.16666666666666669	0.25	0	0.4999999999999999	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	2	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.484375	4.472589792060491	2.24	0.2	519.05	0.7333333333333333	174	10.999635521070495	7.092224152875016	6.658594345453907	5.426614396189078	4.580318998107426	3.117456803090644	1.8044024427876684	1.0115727440770537	8.22781179156544	4.5938115617337845	3.4398123795811992	2.2622939664310446	1.5136102379962217	0.8837829827275324	0.404893424973648	0.20126023328149215	2.7662627424942046	4.596285739966121	5.993413566293159	0.8283251056384594	1.070380073710479	1.1226156677008914	1.2303075228934979	0	0.33435576908530695	0	0.4693480849780687	0	0.06957325717929394	0	0	0	0.07856742013183861	0.3643965148915006	0.5673809095592307	0	0	0.03227486121839514	0.10254238344010698	0.10813905206268819	0	0	1	6	0	1	1	0	0	867.3069515172731	1013.0289736335452	1413.3305034472044	1252.8836787524413	954.4427576119384	17.62887897491133	17.661275553347803	26.515730601872015	25.54310505894468	21.459636955202033	0.3748212992817772	-0.24828289409496646	0.1758119195991802	-0.17133868503196958	0.09585434144768468	2	5																														15.921276999999998	29.838723																		
draft_22951_00394																																																																																																																																																																																									11.850000000000005	14.007119629804006	-0.2649907131813639	0.12258006688020895	6.177053673757874	11.355643814430499	0.1111111111111111	-1.2859999999999996	301.3458734847507	0	3	2.8899999999999997		9	11	26	2	38	0	0	-0.1266000000000006	0.016027560000000152	94.92379999999999	0	4	3	4	3	0	0	1	3	0	0	0	0.2041292449863679	122	1149	34	48.118277135667746	2.0920990058985978	15.45181791317143	0	15.45181791317143	5.700439718141093		61.47	0.6666666666666666		0.4	0	0	0	0	14.198504350251477	21.20719822559248	0	7.186236566220097	0	0	0	0	0	0	0	0	1.7348203090881722	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.467455621301774	7.92	3.8194444444444446	0.1111111111111111	1175.05	1	405	15.484916895309068	11.415816237971965	9.753463686284567	8.526927349083078	7.344159651331576	6.122000117625557	3.961501577792622	3.134023029066282	12.371758150654596	7.462408570666758	5.341534608353293	3.9427468019022616	2.8087825358603125	1.9168586650131931	1.094142824777512	0.6947982746396797	2.6907336915498252	4.6505763052403255	6.721542948074929	1.1434338333678213	1.6138247328914999	1.8843809127936	0.9388321936425752	0	0.27497165237684323	0	0.4895540550840296	0	0.08989077715277193	0	0	0	0.09622504486493763	0.472852884514564	0.5087040005570903	0	0	0.037267799624996496	0.13043729868748774	0.13361193755799886	0	0	7	6	3	0	2	0	0	1616.097691608642	1923.0134497705076	2700.6438960849596	2649.5350212246076	2541.03749092578	24.7999015063824	27.661819331804463	37.354163499441825	36.1603651313458	35.49272899770668	0.3861933040064945	-0.22035761674864265	0.0315745157130891	0.06636512874310573	-0.2042135251009191	1	5																														22.338104999999995	47.18189499999999																		
draft_22951_00404																																																																																																																																																																																									11.89	15.995920673261129	-0.360727738486372	0.24791184518047	4.272505844110148	9.245268234500461	0.3	0.614	179.21610182979006	0	3	2.23		7	9	13	0	26	0	0	0.3052999999999998	0.09320808999999987	54.1375	0	1	1	1	1	0	0	0	1	0	0	0	0.27544097967396797	60	264	15	25.217141775387567	1.9397801365682743	7.772062237372821	4.89604552561174	2.876016711761083	4.700439718141093		49.33	1		0.5	0.25	1.8365990773291463	3.005487453925811	0	3.3019272488946267	7.395453793968154	0	2.1822472719434427	0	0	0.12499999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.076923076923077	5.024221453287197	3.7037037037037037	0.3	520.03	0.46153846153846156	155	9.844934982691242	6.0922241528750165	5.626784903993216	3.7084409155828855	2.7909188096747175	1.9137509097788792	1.174465320210073	0.4555242425599862	7.7422132319119505	4.153798686407081	3.0137438447128306	1.812857617698673	1.1512250114784914	0.6180926327398064	0.2966139091567634	0.10663688712687035	1.6335867049406068	2.1419691343051395	2.4828711748090337	0.6392759904051535	0.7158101384793591	0.6651934880172516	1.0992923521208586	0	0.11785113019775793	0	0.41716028402830285	0	0.048112522432468816	0	0	0	0	0.08333333333333333	0.13144585576580214	0	0	0	0.027777777777777776	0.028460107352488433	0	0	1	5	1	2	1	0	0	665.4763866239474	727.352717349579	913.9222719976964	804.757308728638	573.903340529175	14.908918372358373	13.99654782062602	19.048283328005645	16.328639797758584	13.328639797758584	0.22845527696251766	-0.10973220180477412	0.013112790036580365	-0.0094841031562722	0.0034999749879930774	2	3																														15.829690999999997	28.972309																		
